Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,234 Hickson,234 Hickson,,Montréal,QC,H4G 1Y5,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.464795,-73.566145,2020-12-12,147564,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,3092 Lasalle,3092 Lasalle,,Verdun,QC,H4G 1Y8,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.47257,-73.569576,2020-12-12,130399,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,St-Hubert Express - Verdun,4120 boul. Lasalle,,Verdun,QC,H4G 2A5,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.46231663,-73.56290306,2020-12-12,130384,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,97 Rue de l'Église,97 Rue de l'Église,,Verdun,QC,H4G 2M1,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.462874,-73.565315,2020-12-12,130386,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,378 de L’Église,378 Rue de l'Église,,Verdun,QC,H4G 2M6,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.462711,-73.568978,2020-12-12,130387,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,1105 De L'église,1105 De L'église,,Montréal,QC,H4G 2N8,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.463222,-73.578012,2020-12-12,130390,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,482 Galt,482 Galt,,Verdun,QC,H4G 2P4,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.462028,-73.570953,2020-12-12,130383,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,1150 Galt,1150 Galt,,Montréal,QC,H4G 2P9,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.462315,-73.577675,2020-12-12,156304,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SQI - 1035 rue Galt,1035 rue Galt,,Verdun,QC,H4G 2R1,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,45.4629235,-73.5779802,2020-12-12,129675,2020-12-12 01:12:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,4265 Wellington,4265A Wellington,,Verdun,QC,H4G 2R5,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.461076,-73.567534,2020-12-12,130381,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,4401 Lasalle,4401 Lasalle,,Verdun,QC,H4G 2S5,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.459904,-73.563449,2020-12-12,130376,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,490 Willibrord,490 Rue Willibrord,,Verdun,QC,H4G 2T6,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.459209,-73.571033,2020-12-12,130374,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,790Willibrord : Hôtel de ville,790 Rue Willibrord,,Montréal,QC,H4G 2T9,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.459464,-73.57435,2020-12-12,130375,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,623 Woodland,623 Woodland,,Montréal,QC,H4H 1K6,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.45263,-73.572932,2020-12-12,147563,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,6013 Lasalle,6013 Lasalle,,Verdun,QC,H4H 1M7,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.446903,-73.572695,2020-12-12,130352,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,5301 Wellington,5301 Rue Wellington,,Montréal,QC,H4H 1N3,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.453552,-73.568077,2020-12-12,130362,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,11988 Obrien,11988 Boulevard O'Brien,,Montréal,QC,H4J 1Y9,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.532015,-73.7068,2020-12-12,130626,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,12373 Notre-Dame des anges - Parc Raimbault,12373 Notre-Dame des anges - Parc Rimbeau,,Montréal,QC,H4J 2C3,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.53558,-73.717871,2020-12-12,154464,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,12505 Lachapelle,12505 Lachapelle,,Montréal,QC,H4J 2N2,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.531689,-73.72589,2020-12-12,130625,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CDPQ - Gare Bois-Franc,5465 boul. Henri-Bourassa Ouest,,Saint-Laurent,QC,H4K 2E1,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-8,45.519257,-73.713332,2020-12-12,130588,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,3100 Toupin,3100 Toupin,,Montréal,QC,H4K 2V4,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.517305,-73.726967,2020-12-12,130566,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,1677 Poirier,1677 Poirier,,Montréal,QC,H4L 1J2,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.51964,-73.697318,2020-12-12,130575,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,1555 Édouard-Laurin,1555 Boulevard Edouard-Laurin,,Montréal,QC,H4L 2B2,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.513048,-73.683178,2020-12-12,130554,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,1505 Decelles,1505 Rue Decelles,,Saint-Laurent,QC,H4L 2E1,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.512745,-73.68097,2020-12-12,130551,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,1535 Beaudet,1535 Beaudet,,Montréal,QC,H4L 2J9,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.510062,-73.677333,2020-12-12,130541,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,1505 Cardinal,1505 Cardinal,,Montréal,QC,H4L 3G3,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.516092,-73.690142,2020-12-12,130563,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,796 Ouimet : Stationnement Ouimet Sud,796 Rue Ouimet,,Montréal,QC,H4L 3P3,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-8,45.511895,-73.677744,2020-12-12,130543,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,812 Ouimet : Stationnement Ouimet Nord,812 rue Ouimet,,Montréal,QC,H4L 3P4,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.512576,-73.6785,2020-12-12,130549,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,BRCC-St-Laurent-Stationnement Ouimet Nord-1 et 2,812 A Ouimet,,Montréal,QC,H4L 3P4,,855-999-8378,E,,Public,24 hours daily,,,,,,,2,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.5122,-73.6784,2020-12-12,165702,2020-12-12 01:16:56 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,710 rue St-Germain,710 rue St-Germain,,Montréal,QC,H4L 3R6,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.511443,-73.676426,2020-12-12,130544,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,845 Roy : Parc Decelles,845 rue Roy,,Saint-Laurent,QC,H4L 3T6,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-8,45.513562,-73.677556,2020-12-12,130557,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CÉGEP de Saint-Laurent,625 Avenue Sainte-Croix,,Montréal,QC,H4L 3X7,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.512841,-73.671849,2020-12-12,130552,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,VANIER COLLEGE,821 Avenue Sainte-Croix,PUBLIC; -,Montréal,QC,H4L 3X9,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.5142387,-73.6754399,2020-12-12,123541,2020-12-12 01:06:54 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 3 hours, and $5 per additional hour, $1 per kWh, minimum payment of $1, maximum payment of $30",,,,,,,,,
ELEC,1295 Basile Moreau,1295 Basile Moreau,,Montréal,QC,H4L 4A1,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.516107,-73.678216,2020-12-12,130564,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,1230 rue Muir,1230 rue Muir,,Montréal,QC,H4L 4S8,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.524327,-73.675339,2020-12-12,130596,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,1807 Couvrette,1807 Couvrette,,Montréal,QC,H4L 4T7,,855-999-8378,E,,Public,24 hours daily,,,,,,4,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.52811,-73.68553,2020-12-12,130612,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,1375 Grenet : Centre des Loisirs,1375 Rue Grenet,,Montreal,QC,H4L 5K3,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.514132,-73.690699,2020-12-12,130561,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,777 Marcel-Laurin : St-Laurent - Mairie,777 boulevard Marcel-Laurin,,Montréal,QC,H4M 2M7,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.507282,-73.682662,2020-12-12,130530,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Courtyard & Residence Inn Montreal Airport - Tesla Destination,7000 Place Robert Joncas,,Montreal,QC,H4M 2Z5,,514-339-5333  877-798-3752,E,,Public,24 hours daily; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,45.493188,-73.700476,2020-11-03,116639,2020-11-18 00:06:10 UTC,P,,,2016-06-15,,,,,J1772 TESLA,CA,,Accessible 24 heures par jour; rendez-vous à la réception pour avoir accès,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,
ELEC,360A Meloche,360 Meloche,,Montréal,QC,H4N 1A6,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.528437,-73.675778,2020-12-12,130614,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Collège de Bois-de-Boulogne,10500 Avenue de Bois de Boulogne,,Montréal,QC,H4N 1L4,,855-999-8378,E,,Public,24 hours daily,,,,,,4,,,Circuit électrique,https://lecircuitelectrique.com/,200-8,45.537055,-73.674504,2020-12-12,130645,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,10001 Jules-Crépeau,10001 jules crépeau,,Montréal,QC,H4N 2Z3,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.535466,-73.669593,2020-12-12,152372,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Montréal - Marché Central - Stat. intérieur,8791 de l’Acadie,,Montréal,QC,H4N 3K1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,45.53175656,-73.64967541,2020-12-12,129724,2020-12-12 01:12:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Montréal - Marché Central - 8989 boul L'Acadie,8989 boul L’Acadie,,Montréal,QC,H4N 3K1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.532154,-73.651839,2020-12-12,129725,2020-12-12 01:12:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Montréal - Marché Central - 9187 boul L'Acadie,9187 boul L’Acadie,,Montréal,QC,H4N 3K1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-8,45.533109,-73.655276,2020-12-12,129727,2020-12-12 01:12:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Montréal - Marché Central - 1025 rue Marché Central,1025 rue Marché Central,,Montréal,QC,H4N 3K1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.534511,-73.659569,2020-12-12,129729,2020-12-12 01:12:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Montréal - Marché Central - 1007 rue du Marché Central,1007 rue du Marché Central,,Montréal,QC,H4N 3K1,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,200-9,45.534659,-73.655577,2020-12-12,143973,2020-12-12 01:12:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,DECARIE,8255 rue bougainville,"DC FAST 01; -
DC FAST 02; -",Montréal,QC,H4P 0B9,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,200-9,45.500231,-73.660509,2020-12-12,162879,2020-12-12 01:06:54 UTC,,,,,,,,,J1772COMBO,CA,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,BMW CANBEC,4090 Rue Jean-Talon O,"BMW CANBEC; Front MINI showroom
FAST CHARGER; Side of MINI Dealership",Montréal,QC,H4P 1V5,,888-758-4389,E,,Public,24 hours daily,,,,,,2,1,,ChargePoint Network,http://www.chargepoint.com/,200-8,45.500379,-73.646385,2020-12-12,163102,2020-12-12 01:06:54 UTC,,,,,,,,,J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,7335 Ostell Cr.,7335 Ostell Cr.,,Montréal,QC,H4P 1Y7,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.500867,-73.647106,2020-12-12,130495,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,8272 Mountain Sight,8272 Mountain Sight,,Montréal,QC,H4P 1Y7,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.500806,-73.658274,2020-12-12,130496,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,DECARIE,8225 Rue Labarre,"DCFAST03
SHOP1; -
SHOP2; -",Montréal,QC,H4P 2C6,,888-758-4389,E,,Public,24 hours daily,,,,,,2,1,,ChargePoint Network,http://www.chargepoint.com/,200-9,45.500084,-73.659622,2020-12-12,154487,2020-12-12 01:06:54 UTC,,,,,,,,,J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,7440 Décarie,7440 boul Décarie,,Montréal,QC,H4P 2N1,,855-999-8378,E,,Public,24 hours daily,,,,,,4,,,Circuit électrique,https://lecircuitelectrique.com/,200-8,45.494851,-73.654781,2020-12-12,149530,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,4205 Ernest-Hemmingway,4205 Ernest-Hemmingway,,Montréal,QC,H4R 0C4,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.502385,-73.724947,2020-12-12,130504,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SAIS Interconnexion - Tesla Destination,2473 Guenette,,Ville St-Laurent,QC,H4R 1E9,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,45.501494,-73.729359,2020-11-03,169086,2020-11-18 23:28:44 UTC,P,,,2020-11-03,,,,,TESLA,CA,,Accessible 24 heures par jour; réservé aux clients; rendez-vous à la réception pour avoir accès,,Public,,public,,,,,,,,,,Free,Gratuit,,,,,,,,
ELEC,St-Hubert - Marcel-Laurin,1300 Boul. Marcel-Laurin,,St-Laurent,QC,H4R 1J9,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.512061,-73.692813,2020-12-12,130546,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,2345 Thimens : Aréna Raymond-Bourque,2345 Boulevard Thimens,,Montréal,QC,H4R 1T4,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.508447,-73.70115,2020-12-12,130533,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,2727 Thiemens : Bibliothèque du Boisé,2727 boul. Thimens,,Saint-Laurent,QC,H4R 1T4,,855-999-8378,E,,Public,24 hours daily,,,,,,4,,,Circuit électrique,https://lecircuitelectrique.com/,200-8,45.504064,-73.704523,2020-12-12,130512,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,2385 Thimens : Complexe Sportif St-Laurent,2385 Boulevard Thimens,,St-Laurent,QC,H4R 1T4,,855-999-8378,E,,Public,24 hours daily,,,,,,5,,,Circuit électrique,https://lecircuitelectrique.com/,200-8,45.505634,-73.702582,2020-12-12,130524,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Place Vertu Shopping Centre - Tesla Supercharger,3131 Cote Vertu Boulevard Saint-Laurent,,Saint-Laurent,QC,H4R 1Y8,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,http://www.teslamotors.com/supercharger,GPS,45.5004,-73.708,2020-08-10,122299,2020-08-27 20:39:12 UTC,P,,,2019-03-01,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,
ELEC,13 001 Cavendish : Ateliers municipaux,"13 001, boulevard Cavendish",,Montréal,QC,H4R 2G5,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.506203,-73.71137,2020-12-12,130521,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,TELUS,8803 Rte Transcanadienne,TELUS-8885-SL1,Montréal,QC,H4R 2P1,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.4923714,-73.7378831,2020-12-12,162875,2020-12-12 01:06:54 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,TELUS,8885 Rte Transcanadienne,TELUS-8885-SL2; -,Montréal,QC,H4R 2P1,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.4925105,-73.7386877,2020-12-12,162876,2020-12-12 01:06:54 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,2695 Ernest-Hemingway,2695A Ernest-Hemingway,,Montréal,QC,H4R 3E9,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.511484,-73.711832,2020-12-12,130545,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,4405 Bois Franc,4405 Bois Franc,,Montréal,QC,H4S 1A8,,855-999-8378,E,,Public,24 hours daily,,,,,,4,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.499975,-73.735495,2020-12-12,130490,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,8358150EV,4625 Boulevard de la Côte-Vertu,4625EV; -,Montréal,QC,H4S 1C8,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.4870674,-73.717957,2020-12-12,163257,2020-12-12 01:06:54 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,$2 per hour,,,,,,,,,
